134884	139734	157761	339182	665574	96376	145411	331632	135807	89453
88320	34109	179462	451348	22004	773090	497177	590725	790143	824557
131892	26327	516842	588660	223929	667374	422655	732683	978723	256238
998598	723121	713888	71171	676260	561640	126042	861544	480004	762061
516265	609595	568431	343545	705205	228594	347600	226504	277747	930240
276994	608389	994020	176980	155950	576246	405128	998336	686922	720634
458081	276851	127138	760635	245871	41614	247820	666738	496664	132504
435291	747895	729949	336585	252310	327093	523262	991465	914255	112326
80537	801241	804763	932781	100415	946689	430452	709388	643020	56017
579006	515531	566037	33121	449317	641857	10318	595210	335355	451496
886387	297414	721618	213788	479787	438243	279704	240261	118240	216130
100192	126261	542242	995289	772508	154976	835967	651671	980270	150847
850697	668732	763553	519504	489027	191824	925726	365140	212644	200080
794605	386562	606163	658110	557013	5259	321115	943989	19180	393348
188541	36928	907831	318256	567684	828583	800704	913296	371834	806268
323073	320994	263459	712538	81270	83748	508338	249184	733007	94313
155417	736164	433906	346890	255122	622970	567608	638682	797326	797525
403834	781685	258878	665731	402794	570588	157730	210237	136775	389901
588501	376363	342202	402701	664243	983592	731352	732076	141198	449193
932310	40565	203475	899996	954837	663415	78033	399943	151320	145198
608622	973859	176432	357273	665941	474107	392123	7544	166919	230519
977870	98221	89121	601031	763710	732125	149865	980727	195774	312788
549323	791940	656700	919912	473782	454502	315859	790565	490888	954217
744373	841552	307508	43127	98130	228517	650596	468027	981648	570358
897525	171462	160124	986639	499286	695541	632527	420385	62126	663546
621810	423581	79710	689809	433706	610746	956706	562605	591385	67996
933036	198863	561748	829416	840747	655137	553384	930727	7460	885049
583130	591899	619648	343611	144786	18190	859074	53386	143123	562379
431389	324624	935357	244493	758143	812830	808248	839579	8548	694269
752322	837489	813494	897898	290370	828161	63337	70556	490066	11542
562100	473272	77227	299876	394703	855863	473464	299697	318707	201783
442906	908151	977297	371125	97581	627463	383635	513890	837934	46104
388715	784365	622987	53317	564363	148692	545811	548483	315613	903880
23200	43233	427818	599124	470342	142759	591829	813997	58830	838162
147010	298586	423371	660720	437836	791483	735108	313908	984242	974096
573075	140542	220457	357676	691175	68830	203252	638037	177361	962406
280891	474024	692341	747601	717130	553897	301805	591070	115499	361562
868956	489591	113368	287399	534744	50898	720684	464315	71205	84777
337522	465945	584579	887557	653195	598264	325320	664143	55318	811
645178	455546	543743	499012	188883	746562	897941	684238	915487	962452
771610	817595	239198	626607	851294	695563	444064	112715	383554	313618
97940	334856	403781	219098	42932	299000	525784	819667	83431	910730
572453	385246	51385	123006	674343	84416	347461	153301	37100	377380
899222	849991	939570	296560	534553	691360	372640	82693	877553	977668
25214	143551	355944	610461	445631	272083	372561	820031	548240	997828
237117	366259	596117	535447	535192	433794	408507	887468	450449	663455
217881	848649	704384	306647	330832	245765	628217	508544	529849	127469
476387	729993	697246	710347	101700	977905	769516	316828	638611	300921
987477	767008	798907	61378	705321	797062	727509	498055	804348	661834
455408	965845	995351	847482	951707	843300	32617	681393	862142	481792
156123	73548	388796	520920	850732	863577	906177	421471	198328	756481
45327	910649	284134	433835	534540	133325	970038	759860	702028	275243
425124	399321	679834	145310	852304	659588	816083	836247	275546	548970
819352	762198	716315	235025	126764	638388	530917	449943	316522	508411
636040	455419	563400	865886	948665	981279	639241	109257	428854	136942
319322	902351	135702	447069	555152	714351	690744	194744	616817	443319
189838	801827	689583	72108	836259	852359	849341	522609	973078	531112
54898	553437	435861	185695	888008	833961	982789	13156	964724	399028
351859	982295	301041	581153	830482	62650	632248	63485	100554	82415
765794	639072	687623	558929	645550	975986	843568	52906	257481	216746
463717	722992	67803	691904	78958	894686	757472	847765	168857	505428
486123	996876	632048	366350	579908	80566	691251	264037	724134	162529
73049	762854	122659	466882	174274	461262	109522	598822	131485	328692
760747	24308	980892	74129	380703	456651	881007	269069	201911	887945
892122	407223	84328	348995	233602	630694	792955	860218	685105	415995
851778	671239	937133	665038	55702	948976	492069	51675	246183	286259
307352	127977	92987	270930	212605	5782	593221	256282	971837	882170
162198	333500	229887	704616	669171	236978	845379	392065	417988	498323
620165	707660	801023	539699	238442	258198	494365	873395	307829	868342
302812	286538	376964	401164	6813	166146	239473	826325	482941	726024
186512	913286	32146	483844	134248	128469	986325	694449	993168	653244
15545	380960	406974	439805	83615	75159	442242	119836	936553	974362
989805	504470	937878	111976	791304	650196	986890	345210	680747	925963
189880	537809	890176	819681	518391	197036	728667	307422	187462	495312
615806	247781	674000	432302	652379	915248	947265	646263	23578	898315
412882	625717	774431	512193	474572	414052	964906	542835	557065	215563
185723	757952	374489	654024	3678	206415	243382	305998	243710	680460
889228	506990	407261	791215	500828	421648	533068	723795	721318	974362
84959	354888	31359	560420	788248	880050	478682	412622	273478	743735
125205	741721	217158	406927	221216	508619	557987	984755	529772	766393
838833	210008	663953	191127	574697	875816	47165	688184	577703	935334
470056	670633	862079	944586	80473	133197	757954	430652	321276	323645
724854	923840	501617	837884	748312	344095	853040	463118	613843	940501
341037	622363	863184	449352	529992	2419	353498	771714	242249	625138
703163	434755	776297	909011	728251	804563	430967	662638	934674	27589
594974	426296	422428	567233	740328	873611	515879	354780	876881	316129
669901	710765	731536	822916	701206	732690	633404	48424	868648	167238
466125	811932	956798	820515	710842	670727	305433	991113	513466	755458
601608	8648	160852	466029	405364	631049	488482	253058	193331	751208
684774	478372	27085	734618	252542	288948	749860	132689	312036	915255
427442	570331	273012	922089	762897	313261	473963	528285	960999	795833
52916	496155	137686	370802	565079	247728	927915	729597	10657	629075
306678	338871	358906	358435	430187	10809	995099	86160	13861	929272
186499	242227	721794	546601	194633	109697	982114	686365	481814	422896
709129	530173	79544	281564	264835	644826	590520	860757	184454	906881
952639	999380	286443	92456	444483	486023	242356	811332	534567	110260
441514	541959	794836	253630	696562	189248	669522	411582	738530	358664
74165	583712	861628	88032	975050	764696	585490	755637	834123	811554
760296	388282	50211	71075	807487	618099	196856	908885	816056	772938
455362	264214	373407	462634	95164	495564	609027	48634	602485	37671
747948	831647	907923	500903	614803	232933	660445	65197	735445	564296
724478	350553	738355	830062	236052	529708	548592	774107	808961	555413
953777	646673	447667	224400	677449	844956	317169	919060	726987	16426
284404	127254	910615	340290	282031	79792	460761	536241	7286	50016
477392	985666	568369	431290	502745	538270	699155	519485	690678	431645
47439	263865	424428	260698	991212	515226	967779	60948	200146	914136
140748	344518	161633	727139	152259	577675	122035	531146	708364	482101
632686	544940	455505	840102	123894	37546	29618	212262	215543	863090
331708	96033	631884	405371	68845	880337	170203	128291	499440	930556
177327	456035	776273	853085	435975	318608	623887	62025	917131	174473
838412	172878	609833	223612	547356	283613	936356	609196	247734	734606
436571	907824	613007	405990	578808	493201	14388	795420	168218	944660
716871	432069	89185	424145	349449	508397	771291	322569	148579	656143
594177	939294	20603	240902	875295	951421	891281	286618	113324	823096
817410	532573	333698	661784	977316	903953	304981	80118	9056	818729
485895	434014	892385	405611	465144	746039	978304	419469	855704	7334
883216	323718	843187	842592	538361	701429	172614	911749	254060	55902
13834	111279	453093	613589	723024	840563	296733	521233	8561	32704
577268	941685	202717	539923	563487	523454	359003	141723	81796	318158
814964	28403	441245	930802	903040	816436	175006	939008	245436	151784
64097	505749	618252	48339	289377	309234	914582	879190	40281	945921
128418	886904	328361	587073	511594	681516	963397	189802	445536	121492
654443	475755	872846	429206	937192	543791	721649	412971	359361	732605
172360	475327	989075	277564	871100	166803	713434	476812	726759	522522
221856	366105	70977	733703	230779	935893	994659	841785	222225	455003
275198	771565	258264	986109	576174	384540	875258	179015	731755	120112
224133	985217	872687	775013	831453	200560	587164	917036	191526	273175
328944	954590	367808	32011	162795	432142	475114	95637	875278	216839
783095	100733	479576	826597	654478	80171	877037	34726	189922	337916
169644	195691	835447	226851	168734	88588	559266	553325	582568	183055
153103	4855	798981	968183	739574	49258	61336	369462	900963	761648
964606	613788	645045	876206	355968	904119	860535	458080	385837	141819
279482	902436	519670	801689	741598	761366	580172	111296	630963	509621
448881	207283	993007	613204	485665	946276	850289	603452	638231	135146
429961	859310	569536	692942	736392	28460	368061	499693	417453	312745
214547	989212	125801	220427	797808	638786	406324	465013	67885	272486
457571	126118	428452	787799	972642	144229	398019	204115	383451	478084
193865	642516	148381	791859	503105	239719	545995	992130	158931	686142
630314	657137	540282	449553	875245	265802	638132	575218	321144	951605
743269	424280	733144	193408	621131	93853	57172	999462	579820	241108
817587	292735	838112	927659	124416	16899	755498	348404	35693	254457
887671	237443	744492	817791	633032	246511	207342	742271	186078	519770
695484	287756	235768	95365	67828	174807	71235	135163	891985	841329
396459	70465	500335	828545	354168	311306	585217	514748	391930	848440
388814	142997	109102	817991	992175	819003	249643	295778	473933	369207
613541	468712	489911	290559	719349	375842	367042	436413	949187	90215
832431	765976	328544	191040	640713	683462	488403	177525	341274	725543
405392	805703	781743	220006	963947	76953	164054	507670	365652	752433
143661	116505	77779	287462	320913	866389	873516	603612	915635	990374
821319	455988	904433	494919	897248	648313	714995	84563	686012	722245
693572	309731	233294	605076	116859	854715	558047	644915	121824	638323
832352	701740	288058	224733	385805	784217	187025	950562	925056	672709
686409	46193	257922	5115	41938	558991	888561	539004	531943	434502
30046	149902	105490	594318	8343	593928	310143	415051	281759	985176
884521	628783	129584	175066	616531	889900	21366	531984	212753	753630
830996	547251	268625	678893	318378	555925	195798	608732	579999	437236
95245	397229	755181	54918	894676	861987	908634	940414	271101	635036
85784	638314	882520	720960	262391	724060	577818	481173	310194	87400
526809	978722	99808	811244	801943	950666	677974	412048	142149	74059
731979	735386	235747	871970	367685	520705	464640	424095	983184	418173
729417	306743	79015	820526	914493	382754	245260	346355	498116	794734
112981	964286	125125	657322	277825	366539	549823	354634	64504	23283
830484	148189	989041	679840	796158	359181	811338	699556	852255	608984
810376	842094	695532	572368	414598	382702	261200	381706	713963	752499
690998	896934	784523	926868	954876	657014	877506	631777	89956	20000
158197	288488	865151	939437	851273	391923	540290	151889	541406	871995
696044	777205	832101	127989	207254	279710	271082	394	479423	459953
767063	383509	879101	754082	612563	522283	468982	778054	924923	193064
840497	977845	829983	729705	11155	133150	598771	219617	850863	988844
904229	466601	887731	681639	141445	224306	80202	942566	187278	575703
236313	433964	956542	850885	759020	172718	543459	45671	362671	241364
33576	256831	230476	763729	244321	810858	505539	372037	98757	405466
563624	779388	552459	913677	818018	456534	300731	702031	243939	775284
414863	190670	545751	734329	710035	125261	407609	333085	248268	500307
348597	45831	739299	237126	667134	279944	824169	681475	112687	182527
285822	677143	215731	636758	527494	837774	205683	345105	190517	687297
285076	771988	729140	474562	718961	173916	339889	742821	958571	78316
554483	953239	92519	491105	752028	300746	497982	962353	301328	978799
837520	388275	234088	985601	536909	549763	983018	550379	741497	247374
319543	705877	279962	316085	807	31764	45291	493060	48428	472990
675099	971607	172486	192738	277024	44168	686129	927961	72591	395366
942628	650968	421761	317630	998473	63511	979722	1676	184153	219625
805139	618078	966544	920584	517194	234350	290343	253849	951523	793054
584875	37562	501569	191155	458060	872390	208270	380097	690562	256195
494368	8905	411022	112462	374380	683099	406089	395101	581143	15282
529323	394271	209612	428309	73127	574292	647941	734326	517585	503562
304912	914092	579379	486825	550639	183900	578145	182823	274654	531183
203272	529838	171715	816548	69685	54509	181530	67922	524108	909880
278824	950607	635549	577234	785113	560710	995336	943689	738072	960363
36377	258753	699948	144547	489010	681013	603826	525165	284692	233186
28181	845116	471904	773870	152335	892457	471511	619943	546552	417500
647768	796981	958987	889784	28019	408248	712460	854440	950882	212329
113078	226154	830499	903341	250232	449553	232874	111830	480509	454379
102700	287473	835075	745292	497080	532795	374189	862284	811894	195965
420989	30008	501427	455603	427413	974828	415372	522769	542822	240509
980092	99421	146344	558553	334820	95833	177699	172244	829013	301029
775291	795723	952545	372094	465139	872112	891757	140577	777309	405971
941914	443770	374932	358821	434053	960665	265204	671340	435134	694099
430266	175125	528298	236038	12388	970718	163642	323862	139597	39790
143915	919202	439717	696070	772393	619143	353222	195244	122442	210757
521680	420390	32443	293294	447422	185181	364189	267122	538827	712535
217571	171289	352525	329858	677942	721333	75823	191469	152782	706858
325325	441235	462123	869145	375436	362556	308825	355953	473835	384300
8039	66736	149561	524226	388939	906679	956199	23471	24908	408703
176663	240465	754616	382761	160476	882985	638251	79285	791831	690925
957636	862548	26928	85193	748205	985751	103348	262563	342045	819570
812447	918388	557308	388398	632091	264189	807917	783055	381707	248481
277102	521559	887034	691777	231262	703528	677799	376978	381174	892986
373138	779712	502189	731251	937571	306258	516727	417820	463500	115808
16640	262933	215146	787825	555784	998851	151025	598890	727406	776134
560399	411358	192895	502418	669632	622144	50882	93982	823081	671086
36911	568305	521064	783185	429600	767562	973104	396354	351168	348209
473882	673719	367291	984645	273601	724361	472809	521398	232036	667778
676951	604519	727884	660530	103093	781774	753249	499105	292184	288783
600903	222025	477262	266327	301730	567284	505116	866572	463345	73004
23603	681542	866002	464470	563627	106722	144264	357972	263823	371942
863902	841292	466753	544179	1080	802839	240848	599400	599916	453666
555261	109971	520854	538654	84029	572413	851932	277789	591706	518119
630199	289348	339153	615483	57661	373899	69353	100641	650395	357073
735836	775874	699332	940689	188915	205306	48	396912	76203	120885
384403	491091	933418	205510	963887	176944	807922	377413	121016	252713
294782	672854	800070	138689	612624	945425	516950	226605	369908	766143
88277	375951	11084	561086	159700	440208	593264	516758	814924	898217
963954	377292	781399	797374	940941	202955	174680	826383	592798	409533
992767	967888	931689	226192	811415	551545	858494	62067	704547	262227
53469	101077	358672	522721	580062	94078	871355	897238	645200	810785
976220	13027	712967	151546	98348	685816	876890	765648	670988	140573
403123	750412	420558	469726	842185	521886	210487	643138	435987	382871
116951	622537	168754	306510	249918	311049	267070	77846	44073	196156
59589	120801	223119	996474	760426	825722	70689	873277	497181	334203
465389	802146	140556	63241	617226	7485	525501	365739	392872	587802
833507	242106	662736	547119	929816	366350	76100	962742	11898	60930
155493	612885	449166	499812	696668	582870	535038	735949	338077	624460
785615	873081	827910	266375	384487	497116	494619	943578	960214	554430
57325	927535	986505	553527	788821	263810	664303	291740	725644	901902
656929	658193	748593	285350	322142	288140	715783	394427	764683	268418
349756	279755	263429	857735	918209	892366	563840	100517	6388	52406
112762	687748	205529	823109	901685	970747	829308	880251	518113	823468
495427	845521	875003	627892	634247	785078	702403	785797	919371	686904
197062	695297	85572	470414	144641	552994	219127	883119	579352	425249
377738	904350	308110	205635	329695	288004	796087	202868	125842	741814
641895	684234	957453	721193	899706	503668	349542	416934	154446	980387
448889	478257	751419	652766	530534	934576	32836	383469	373246	530511
533131	281795	62908	292033	449827	723482	323173	357155	213437	374810
946009	355168	679229	776142	334499	749357	366536	736031	948736	543337
910719	516485	505317	14698	256321	250924	891499	429756	889653	494602
373370	187011	537495	720651	886245	19484	930427	77028	251246	789982
194703	475141	556042	821877	301708	178864	921402	414434	531353	716037
45390	174824	932442	938210	83256	832496	694357	430524	90229	124894
611212	818786	167821	423537	111221	777417	119887	541415	885573	759443
265704	297177	737317	170974	794123	609555	579574	412944	603133	489737
955860	349068	603285	833223	167187	248488	974841	978025	234847	220966
442448	841609	57853	131008	951435	559154	246423	222915	707204	800622
391506	166821	216078	835963	2511	952874	394437	583235	523278	17276
918682	708002	282597	76544	353003	330111	722203	604457	261259	908397
531380	976255	683290	443617	187178	478336	602400	128422	403470	471625
761549	240748	531025	336950	836449	957911	408041	624440	910350	32348
977912	847638	285606	253616	207911	807437	138256	113790	262015	66832
539704	868830	879744	407280	897894	746785	489190	981482	640438	828565
219075	658469	310919	19685	244266	668298	171386	422548	156494	410934
897582	169467	245702	379054	251247	1378	380112	446230	178633	577796
182684	461004	897353	899425	710636	621998	683436	992808	794393	555041
937045	691283	238800	393122	431550	608027	74312	74961	497826	207090
975604	807155	465599	63499	531627	661957	703918	429480	916723	545468
174963	345315	726554	60683	60769	770032	555636	94855	581080	107589
909095	121237	255464	30852	953810	728512	748187	444067	451490	928029
345164	548269	910757	488056	329799	380428	483701	14800	674712	434817
346971	250229	674581	192990	536877	892707	992339	531284	244292	136827
979668	308820	367504	787118	447371	208657	994609	377062	241162	517449
482146	54418	359800	552620	753674	763164	475070	910956	74568	635011
189919	976257	10958	611049	335262	126010	779513	983403	667986	652633
314456	894721	402460	332368	475817	540209	703016	5844	217708	214920
22603	803442	479837	899011	547946	126134	50553	411968	465173	528857
479991	582653	82049	993607	984757	156131	711336	6193	101440	551379
904424	541335	484182	890839	435349	382062	234659	706860	807848	368489
578561	399855	64244	479702	475496	361183	565197	785642	946434	21174
954781	226652	458000	634137	5948	418407	357902	78316	412965	232679
985933	602284	645331	997703	615917	721257	268031	815926	985941	670440
595773	760194	108331	281810	99054	417089	277331	199578	539307	8895
333310	531383	421028	456251	529418	372722	285039	712072	348354	978510
251438	675085	597708	763649	575495	339528	697554	783148	484578	439887
457090	450310	934710	36503	851819	987208	658947	921287	537807	343013
713287	243725	22188	389673	789209	258558	524453	731145	182950	532846
252142	438728	629541	429896	975965	151646	464989	651829	311645	715029
984741	182619	243417	673570	900993	45409	914725	187957	801265	106274
946210	574365	181626	807623	310745	676779	284617	316997	8006	87913
536909	549450	1144	706849	624908	918256	413280	277656	174150	276629
591124	343205	815961	133849	895762	541340	539298	280358	621316	257649
187638	84307	685338	481181	945465	375203	503505	796032	222240	64528
277431	906828	604074	776797	792768	490358	410907	608775	643090	779752
773468	307055	343089	384103	936706	672345	167169	28297	921922	939169
577138	907880	805794	818439	423938	964883	366288	402518	780033	442092
986771	151826	311832	38000	957502	835058	471459	903243	335781	6272
867818	535631	765795	943067	317864	821314	986820	177008	916918	614475
575627	58176	997921	93214	669719	194604	824513	150975	479463	811020
896600	815122	892972	502674	763471	573499	209729	753507	905736	143740
635562	575233	838190	115387	120222	478578	759222	193445	358608	431658
457334	187211	697269	205405	592583	108128	359651	444118	969205	18034
533694	769796	939262	98216	739342	556053	431322	394148	88184	239227
263557	875209	519508	97434	576433	979327	652411	303823	562336	788460
364787	957908	497469	620788	718393	56046	415442	514742	333908	428297
721041	82887	815772	21403	897910	657124	238909	229363	34812	635891
218165	694133	969803	132535	969954	954945	615278	606451	267139	963941
319443	628228	586717	698663	783622	616243	799725	674073	516470	927358
32161	226576	831697	155915	347075	763526	931218	613635	744622	761974
391363	979364	205702	672769	982658	793107	322663	146939	294054	386677
370845	750428	468121	378463	742356	822249	118374	36626	493238	9652
578092	234881	514119	312608	103670	442420	286505	325139	303480	268698
684762	658964	968405	685006	477236	41515	917066	672957	859083	5660
111735	180161	220490	254993	973859	606290	987685	504114	42944	623866
246847	831521	108175	56375	781797	398822	25869	901980	256706	41810
897546	358611	867110	204360	544661	511491	776863	532117	160538	731015
304501	467468	561020	243920	690783	663330	789460	55603	688161	204241
364480	166584	470240	688298	946833	978452	491235	759348	676007	626173
372078	695384	992293	550033	209839	128236	171	946243	926767	524222
931471	443280	17720	879725	893493	739765	466494	487889	757681	43753
375743	763274	979044	349707	787410	305904	814598	922094	24744	485748
783560	155817	835031	423358	62211	529132	267079	869350	838079	802913
188779	80028	732683	177668	192496	670050	599847	983674	838255	69435
610476	9809	576313	271916	879749	313582	455306	331841	784909	485543
840172	281220	873917	870328	696556	422120	570980	473910	200490	268375
459010	77639	99718	334836	837926	869232	430326	915355	91322	751667
942541	146627	402240	715005	370255	664107	850727	627623	510746	674560
340672	4180	802651	74924	548850	454742	647579	599681	626476	985001
784067	906653	911808	283688	99596	313977	692140	806885	949115	902951
109309	368270	197750	891334	385643	903832	362432	36610	622595	502598
722680	956888	106644	111238	586893	102909	298552	273959	698541	93093
209385	264776	49747	707809	611425	861929	247492	461513	550720	234156
167907	226050	292337	959500	175468	880206	10799	343884	846104	10823
662996	330215	808797	660261	162351	776246	26233	445842	92951	628913
738227	865133	587539	891882	326163	734077	291258	234417	706000	28723
342486	839755	653709	265032	255819	452587	256923	673140	789262	888784
789370	399076	533769	893042	837375	818719	541537	748945	814239	92994
909186	267771	511698	245357	553408	144678	995420	797608	574162	586295
370378	770521	104311	999129	62094	769804	918033	30770	515552	78422
909069	336843	70498	158850	923413	321573	745050	326396	504585	60169
826838	729668	319213	496854	841785	487723	563676	522678	416803	112049
688321	855421	770290	779034	636213	695666	500855	720335	248175	723578
998132	376518	264676	863833	333317	886018	186553	535762	429090	502459
805128	779518	844278	782504	900948	890797	288969	638163	668697	883449
321987	432921	319449	446360	587956	639940	980377	481496	712700	896087
578472	864807	186187	829560	799957	154915	704914	886632	185077	714361
508261	651765	384452	835681	907192	217769	566591	954712	621902	414181
905144	938124	961915	505071	258298	235332	315711	233110	615720	541795
339634	116722	8268	523999	654486	119751	124848	236471	850295	139659
848170	301253	902485	745618	328040	991896	665076	689332	671923	748720
492006	752143	171039	368854	537277	475123	963038	305655	239902	321906
994079	726392	903191	121740	116685	134203	764096	71999	744036	783691
568620	469360	57216	686279	30537	217909	578610	671633	79320	858401
640273	918038	815220	589957	822384	419747	472819	690697	390825	317296
556886	356365	351088	553534	386841	123323	973645	535	246686	580446
300821	423754	57832	704231	705844	322857	881993	379644	433845	141003
105113	47470	358408	739945	97150	878782	794869	423093	147326	182104
464205	576747	34261	565634	244421	915818	312196	159798	998330	392189
851271	685636	550017	397524	983989	478278	765427	902255	810686	572016
312131	869772	801726	574249	212860	156486	271189	842496	723507	637355
985804	133050	63419	153265	23472	403135	582329	850338	961010	203844
461247	248933	821814	390007	752928	84464	738754	842946	657605	810210
659039	889652	615161	861600	832968	997979	237971	415397	986274	31917
105122	444017	513909	48746	293496	789155	306032	171141	282605	617541
793757	342870	431186	886423	336072	457446	711755	506453	728188	182053
600996	886015	838685	777661	244712	434806	162932	952832	374595	353938
482714	376721	964852	830567	218814	411090	229269	116211	788020	557599
958259	675133	810417	460694	704666	179468	646322	903228	231959	525135
844670	616508	98526	212196	133095	683535	529244	439722	625094	344514
192798	791940	795008	204646	703753	947610	282574	131972	622327	465522
845145	986248	684834	342535	190334	556297	133131	140157	126473	15082
575483	834992	329139	152458	240185	882145	866051	491866	905766	606347
313731	525591	997008	829833	176861	927894	910268	437965	536161	633579
428465	993191	50799	718463	297094	618119	655607	337499	491836	730889
989635	223586	368276	67080	329629	91639	820837	383088	802855	973201
565130	897432	677445	254906	561438	687062	469345	770053	530293	755875
654110	590798	271867	666363	149842	285073	947287	682753	456441	578181
665053	295376	59248	232170	145933	631101	130136	125272	866759	534700
101068	487717	124984	128911	582030	256225	427834	240445	862071	158836
123205	943880	505086	644386	289466	972734	843510	413531	473291	593012
197355	975712	155261	752933	534898	293717	738692	564950	198078	44049
430187	199706	80675	315953	849111	683921	26173	478745	561149	725352
331981	213804	865473	679905	332290	25150	666765	961247	467147	303606
502330	558371	564367	587196	903029	417370	966476	860749	175076	586431
854752	133383	838819	974839	124293	903869	477681	921445	314040	187556
268475	356369	230118	728368	912784	559989	381699	147431	112623	695744
469337	296174	619304	423272	916053	151319	543828	815083	209280	510966
110328	375746	289888	731097	102496	62657	660155	649130	935263	47314
422593	421510	998779	940864	859964	61403	805417	341084	597988	259772
